area,building,building_floors,chamber,construction_year,floor,market,price,standard,url
63.1,blok,10.0,2,1980.0,4.0,wtórny,299900.0,,https://www.otodom.pl/oferta/mozliwe-3-pokoje-oddzielna-kuchnia-park-slaski-ID3RbXK.html#5d3019e022
128.0,blok,10.0,5,,0.0,wtórny,590000.0,do zamieszkania,https://www.otodom.pl/oferta/ideale-na-dzialanosc-gabinety-ID3S1rV.html#5d3019e022
59.4,blok,4.0,4,1980.0,1.0,wtórny,239000.0,do remontu,https://www.otodom.pl/oferta/przestronne-m5-z-klimatyzacja-ID3S3FK.html#5d3019e022
40.0,,,4,,3.0,pierwotny,246000.0,,https://www.otodom.pl/oferta/nowy-apartamentowiec-na-tysiacleciu-okazja-ID3S7i0.html#5d3019e022
38.5,,13.0,2,,11.0,wtórny,202000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-38-50-m-katowice-ID3S3XK.html#5d3019e022
60.0,blok,15.0,3,,8.0,wtórny,448000.0,do zamieszkania,https://www.otodom.pl/oferta/komfortowe-trzy-pokoje-centrum-superjednostka-ID3RZ1i.html#5d3019e022
54.0,blok,11.0,2,,1.0,wtórny,308000.0,do zamieszkania,https://www.otodom.pl/oferta/apratement-wysoki-standard-3-lata-gwarancji-ID3S5qc.html#5d3019e022
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/luksus-przy-parku-slaskim-biuro-sprzedazy-okazja-ID3S7hV.html#5d3019e022
40.0,,,4,,3.0,pierwotny,246000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-stawie-biuro-sprzedazy-ID3S7i4.html#5d3019e022
45.1,,,4,,3.0,pierwotny,280000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-marzen-nowe-tysiaclecia-ID3S7io.html#5d3019e022
35.0,,,4,,3.0,wtórny,222900.0,,https://www.otodom.pl/oferta/znakomita-okazja-dla-inwestora-apart-z-widokiem-ID3S7i8.html#5d3019e022
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3S7ig.html#5d3019e022
45.1,,,4,,4.0,pierwotny,279000.0,,https://www.otodom.pl/oferta/ostania-szansa-na-zakup-mieszkania-dla-inwestorow-ID3S7ic.html#5d3019e022
65.64,blok,2.0,4,,0.0,pierwotny,377430.0,,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-z-wlasnym-ogrodkiem-ID3Rc0g.html#5b36ff974f
46.0,apartamentowiec,5.0,2,,1.0,pierwotny,259000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-parku-slaskim-bez-pcc-ID3S7ik.html#5d3019e022
88.24,blok,2.0,4,,1.0,pierwotny,525028.0,,https://www.otodom.pl/oferta/4-pokojowy-apartament-z-3-lazienkami-i-garderoba-ID3Rc0s.html#5b36ff974f
55.4,blok,2.0,3,,1.0,pierwotny,329630.0,,https://www.otodom.pl/oferta/sloneczne-mieszkanie-3-pok-55m2-katowice-ID3Rc48.html#5b36ff974f
45.14,blok,2.0,2,,2.0,pierwotny,264069.0,,https://www.otodom.pl/oferta/bardzo-sloneczne-mieszkanie-z-tarasem-2-pokoje-ID3Rc1G.html#5b36ff974f
46.38,apartamentowiec,5.0,2,2019.0,5.0,pierwotny,292194.0,,https://www.otodom.pl/oferta/ostatnie-mieszkania-czerwiec-2019-0-prowizji-ID3Rfrm.html#5b36ff974f
45.14,blok,2.0,2,,2.0,pierwotny,264069.0,,https://www.otodom.pl/oferta/nowe-mieszkanie-w-katowicach-2-pokoje-45m2-ID3Rc1m.html#5b36ff974f
58.89,blok,2.0,3,,1.0,pierwotny,344506.5,,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-katowice-ID3Rc3G.html#5b36ff974f
30.64,apartamentowiec,5.0,1,2019.0,0.0,pierwotny,176180.0,,https://www.otodom.pl/oferta/kawalerka-tuz-przy-parku-slaskim-ID3Rfrq.html#5b36ff974f
70.0,,1.0,3,1960.0,1.0,wtórny,210000.0,,https://www.otodom.pl/oferta/mieszkanie-ID3RgIs.html#5b36ff974f
96.3,apartamentowiec,2.0,4,,0.0,wtórny,660000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-zgrzebnioka-komfortowy-apartament-96m-ID3Rlzy.html#5b36ff974f
47.73,apartamentowiec,,3,2020.0,1.0,pierwotny,346042.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-47-73-m-katowice-ID3RiWS.html#5b36ff974f
93.94,apartamentowiec,17.0,4,2021.0,11.0,pierwotny,691868.1,,https://www.otodom.pl/oferta/luksusowy-apartament-z-widokiem-na-kukurydze-ID3Rfry.html#5b36ff974f
52.55,apartamentowiec,5.0,3,2019.0,3.0,pierwotny,328438.0,,https://www.otodom.pl/oferta/0-prowizji-apartament-przy-parku-slaskim-ID3Rfru.html#5b36ff974f
35.0,kamienica,3.0,2,1936.0,2.0,wtórny,165000.0,do remontu,https://www.otodom.pl/oferta/katowice-centrum-dwa-pokoje-po-generalnym-ID3Ro7e.html#5b36ff974f
26.03,blok,4.0,1,1980.0,3.0,wtórny,105000.0,,https://www.otodom.pl/oferta/k-ce-szopienice-26-03m2-105tys-pln-ID3Rpc0.html#5b36ff974f
91.0,apartamentowiec,5.0,4,,3.0,pierwotny,499500.0,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3RqSs.html#5b36ff974f
45.0,apartamentowiec,,2,,3.0,pierwotny,280350.0,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3RqSk.html#5b36ff974f
70.0,apartamentowiec,10.0,4,,10.0,pierwotny,443450.0,,https://www.otodom.pl/oferta/4pok-przy-parku-slaskim-swietny-uklad-sprawdz-ID3RqSc.html#5b36ff974f
104.0,apartamentowiec,16.0,5,,11.0,pierwotny,780000.0,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3RqRV.html#5b36ff974f
51.5,apartamentowiec,5.0,2,,0.0,pierwotny,277500.0,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3RpyA.html#5b36ff974f
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3RqS4.html#5b36ff974f
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3RqFq.html#5b36ff974f
37.11,apartamentowiec,10.0,2,,7.0,pierwotny,237504.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPe.html#5b36ff974f
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3RqSM.html#5b36ff974f
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3RqSE.html#5b36ff974f
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3S7EM.html#5d3019e022
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3RqSA.html#5b36ff974f
45.0,apartamentowiec,,2,,3.0,wtórny,280350.0,,https://www.otodom.pl/oferta/2pok-biuro-sprzedazy-duzy-balkon-os-tysiaclecia-ID3S7EQ.html#5d3019e022
36.62,apartamentowiec,10.0,2,,7.0,pierwotny,234368.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPa.html#5b36ff974f
58.65,,3.0,3,,2.0,wtórny,365000.0,,https://www.otodom.pl/oferta/mieszkanie-58-65-m-katowice-ID3Sai0.html#5d3019e022
59.0,blok,2.0,3,2013.0,2.0,wtórny,419000.0,do zamieszkania,https://www.otodom.pl/oferta/sloneczne-i-funkcjonalne-mieszkanie-polecam-ID3S1AU.html#5d3019e022
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3S9F2.html#5d3019e022
51.5,apartamentowiec,5.0,2,,0.0,pierwotny,277500.0,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3SdX2.html#5d3019e022
35.0,apartamentowiec,3.0,2,2018.0,0.0,wtórny,229000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-35m2-ogrod-katowice-piotrowice-ID3SctG.html#5d3019e022
59.0,,10.0,4,2019.0,10.0,pierwotny,354000.0,,https://www.otodom.pl/oferta/5500zl-mkw-w-topowej-lokalizacji-z-widokiem-ID3ScuM.html#5d3019e022
46.61,,5.0,2,,2.0,pierwotny,258500.0,,https://www.otodom.pl/oferta/park-slaki-2pok-kameralny-budynek-0-prowizji-ID3SdXa.html#5d3019e022
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3SdX6.html#5d3019e022
91.0,apartamentowiec,5.0,4,,3.0,pierwotny,499500.0,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3SdXe.html#5d3019e022
104.0,apartamentowiec,16.0,5,,11.0,pierwotny,780000.0,,https://www.otodom.pl/oferta/taras-133m2-na-dachu-5pok-16-pietro-promocja-ID3SdXm.html#5d3019e022
34.0,apartamentowiec,10.0,1,,5.0,pierwotny,222360.0,,https://www.otodom.pl/oferta/os-tysiaclecia-kawalerka-przy-parku-slaskim-okazja-ID3SdXu.html#5d3019e022
34.02,apartamentowiec,5.0,2,,3.0,pierwotny,250047.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg5q.html#5d3019e022
52.55,apartamentowiec,5.0,3,,3.0,pierwotny,344202.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg9u.html#5d3019e022
25.62,apartamentowiec,5.0,1,,3.0,pierwotny,188307.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg5m.html#5d3019e022
44.64,apartamentowiec,10.0,3,,7.0,pierwotny,258912.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRC.html#5b36ff974f
52.49,apartamentowiec,5.0,3,,3.0,pierwotny,343810.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg9C.html#5d3019e022
36.2,apartamentowiec,10.0,2,,7.0,pierwotny,231680.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsPu.html#5b36ff974f
55.7,apartamentowiec,5.0,4,,3.0,pierwotny,381545.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg9K.html#5d3019e022
34.21,apartamentowiec,5.0,2,,3.0,pierwotny,251444.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sga4.html#5d3019e022
39.58,apartamentowiec,5.0,2,,3.0,pierwotny,271123.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sg9V.html#5d3019e022
44.56,apartamentowiec,10.0,3,,7.0,pierwotny,258448.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsS0.html#5b36ff974f
50.8,apartamentowiec,10.0,3,,7.0,pierwotny,294640.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsS8.html#5b36ff974f
40.17,apartamentowiec,10.0,2,,7.0,pierwotny,257088.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRV.html#5b36ff974f
40.07,apartamentowiec,10.0,2,,7.0,pierwotny,256448.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRG.html#5b36ff974f
49.53,apartamentowiec,10.0,3,,7.0,pierwotny,287274.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRS.html#5b36ff974f
49.54,apartamentowiec,10.0,3,,7.0,pierwotny,287332.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsRO.html#5b36ff974f
52.33,apartamentowiec,10.0,3,,7.0,pierwotny,303514.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSc.html#5b36ff974f
39.4,apartamentowiec,10.0,2,,7.0,pierwotny,252160.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSo.html#5b36ff974f
38.77,apartamentowiec,10.0,2,,7.0,pierwotny,248128.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsTS.html#5b36ff974f
59.0,apartamentowiec,10.0,4,,7.0,pierwotny,377600.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSg.html#5b36ff974f
38.59,apartamentowiec,10.0,2,,7.0,pierwotny,246976.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsU4.html#5b36ff974f
35.93,apartamentowiec,10.0,2,,7.0,pierwotny,229952.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsU0.html#5b36ff974f
53.83,apartamentowiec,10.0,3,,7.0,pierwotny,344512.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsSk.html#5b36ff974f
41.32,apartamentowiec,10.0,2,,7.0,pierwotny,243788.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3RsU8.html#5b36ff974f
82.28,apartamentowiec,4.0,4,2018.0,2.0,pierwotny,560000.0,do wykończenia,https://www.otodom.pl/oferta/osiedle-ptasie-katowice-apartament-loggia-ID3RtMo.html#5b36ff974f
30.3,apartamentowiec,4.0,1,2018.0,1.0,pierwotny,191000.0,do wykończenia,https://www.otodom.pl/oferta/kawalerka-na-osiedlu-ptasim-w-katowicach-brynowie-ID3RtJS.html#5b36ff974f
136.49,apartamentowiec,4.0,5,2018.0,3.0,pierwotny,966000.0,do wykończenia,https://www.otodom.pl/oferta/apartament-z-loggia-i-tarasem-na-osiedlu-ptasim-ID3RtHG.html#5b36ff974f
39.46,apartamentowiec,5.0,2,,2.0,pierwotny,270301.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruxi.html#5b36ff974f
34.21,apartamentowiec,5.0,2,,2.0,pierwotny,251444.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruxe.html#5b36ff974f
69.49,apartamentowiec,4.0,3,2018.0,0.0,pierwotny,460000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-katowice-apartament-z-loggia-ID3RtNi.html#5b36ff974f
37.57,apartamentowiec,5.0,2,,2.0,pierwotny,257354.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzC.html#5b36ff974f
36.58,apartamentowiec,5.0,2,,2.0,pierwotny,250573.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Ruzm.html#5b36ff974f
59.87,apartamentowiec,5.0,4,,2.0,pierwotny,392148.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzV.html#5b36ff974f
37.51,apartamentowiec,5.0,2,,2.0,pierwotny,275698.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuA8.html#5b36ff974f
52.46,apartamentowiec,5.0,3,,2.0,pierwotny,333121.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzG.html#5b36ff974f
33.48,apartamentowiec,5.0,2,,2.0,pierwotny,246078.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuCM.html#5b36ff974f
30.64,apartamentowiec,5.0,1,,2.0,pierwotny,209884.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuzO.html#5b36ff974f
36.58,apartamentowiec,5.0,2,,2.0,pierwotny,268863.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuAc.html#5b36ff974f
39.65,apartamentowiec,5.0,2,,2.0,pierwotny,271602.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuCQ.html#5b36ff974f
54.71,apartamentowiec,5.0,4,,2.0,pierwotny,374764.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3RuCY.html#5b36ff974f
35.0,,,4,,3.0,wtórny,222900.0,,https://www.otodom.pl/oferta/znakomita-okazja-dla-inwestora-apart-z-widokiem-ID3Rw4Y.html#5b36ff974f
45.1,,,4,,4.0,pierwotny,279000.0,,https://www.otodom.pl/oferta/ostania-szansa-na-zakup-mieszkania-dla-inwestorow-ID3Rw56.html#5b36ff974f
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/luksus-przy-parku-slaskim-biuro-sprzedazy-okazja-ID3Rw4A.html#5b36ff974f
40.0,,,4,,3.0,pierwotny,246000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-stawie-biuro-sprzedazy-ID3Rw4Q.html#5b36ff974f
33.0,,,4,,3.0,pierwotny,219000.0,,https://www.otodom.pl/oferta/ostatnia-szansa-na-zakup-kawalerki-biuro-sprzedazy-ID3Rw4U.html#5b36ff974f
50.0,apartamentowiec,5.0,2,,1.0,pierwotny,283000.0,,https://www.otodom.pl/oferta/apartament-przy-parku-gotowy-na-juz-okazja-ID3Rw5a.html#5b36ff974f
40.0,,,4,,3.0,pierwotny,246000.0,,https://www.otodom.pl/oferta/nowy-apartamentowiec-na-tysiacleciu-okazja-ID3Rw4I.html#5b36ff974f
50.48,,10.0,3,,5.0,pierwotny,247352.0,,https://www.otodom.pl/oferta/mieszkanie-50-48-m-katowice-ID3RO24.html#5b36ff974f
46.0,apartamentowiec,5.0,2,,1.0,pierwotny,259000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-przy-parku-slaskim-bez-pcc-ID3Rw5e.html#5b36ff974f
36.58,apartamentowiec,5.0,2,,3.0,pierwotny,250573.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgac.html#aec8f7a44c
45.1,,,4,,3.0,pierwotny,280000.0,,https://www.otodom.pl/oferta/jedyny-taki-apartament-marzen-nowe-tysiaclecia-ID3Rw5i.html#5b36ff974f
104.91,apartamentowiec,4.0,4,2010.0,0.0,wtórny,920000.0,do zamieszkania,https://www.otodom.pl/oferta/apartament-105m2-ligota-140m2-ogrodu-dwa-wejsci-ID3RMZV.html#5b36ff974f
60.2,apartamentowiec,2.0,3,2019.0,0.0,wtórny,350000.0,do wykończenia,https://www.otodom.pl/oferta/baltycka-nowe-osiedle-juz-gotowe-z-ogrodkiem-ID3RO0o.html#5b36ff974f
64.1,szeregowiec,,3,,0.0,wtórny,299000.0,do zamieszkania,https://www.otodom.pl/oferta/nowe-budownictwo-kupujacy-nie-placi-prowizji-ID3RynC.html#5b36ff974f
37.57,apartamentowiec,5.0,2,,3.0,pierwotny,257354.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgag.html#aec8f7a44c
30.64,apartamentowiec,5.0,1,,3.0,pierwotny,209884.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgao.html#aec8f7a44c
59.87,apartamentowiec,5.0,4,,3.0,pierwotny,392148.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgas.html#aec8f7a44c
52.46,apartamentowiec,5.0,3,,3.0,pierwotny,333121.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgak.html#aec8f7a44c
33.48,apartamentowiec,5.0,2,,3.0,pierwotny,246078.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgbm.html#aec8f7a44c
37.51,apartamentowiec,5.0,2,,3.0,pierwotny,275698.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgba.html#aec8f7a44c
38.46,apartamentowiec,5.0,2,,3.0,pierwotny,263451.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgfe.html#aec8f7a44c
38.28,apartamentowiec,5.0,2,,3.0,pierwotny,262218.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgfi.html#aec8f7a44c
36.58,apartamentowiec,5.0,2,,3.0,pierwotny,268863.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgbe.html#aec8f7a44c
38.87,blok,15.0,2,1980.0,2.0,wtórny,270000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-38-87-m-katowice-ID3SggA.html#aec8f7a44c
34.24,apartamentowiec,5.0,2,,3.0,pierwotny,251664.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgfu.html#aec8f7a44c
52.5,apartamentowiec,5.0,3,,3.0,pierwotny,343875.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-przy-parku-slaskim-ID3Sgfq.html#aec8f7a44c
38.69,apartamentowiec,10.0,2,,8.0,pierwotny,247616.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgF2.html#aec8f7a44c
37.11,apartamentowiec,10.0,2,,8.0,pierwotny,237504.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgEY.html#aec8f7a44c
36.2,apartamentowiec,10.0,2,,8.0,pierwotny,231680.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgFe.html#aec8f7a44c
40.17,apartamentowiec,10.0,2,,8.0,pierwotny,257088.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgGM.html#aec8f7a44c
44.64,apartamentowiec,10.0,3,,8.0,pierwotny,258912.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgFm.html#aec8f7a44c
40.07,apartamentowiec,10.0,2,,8.0,pierwotny,256448.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgGs.html#aec8f7a44c
49.54,apartamentowiec,10.0,3,,8.0,pierwotny,287332.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgGA.html#aec8f7a44c
49.53,apartamentowiec,10.0,3,,8.0,pierwotny,287274.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgGE.html#aec8f7a44c
44.56,apartamentowiec,10.0,3,,8.0,pierwotny,258448.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-mieszkania-na-bazantowie-ID3SgGQ.html#aec8f7a44c
50.05,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,312912.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3Shpy.html#aec8f7a44c
90.96,apartamentowiec,4.0,4,2019.0,0.0,pierwotny,545760.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3ShpS.html#aec8f7a44c
61.22,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,422418.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3Shqs.html#aec8f7a44c
71.51,apartamentowiec,4.0,3,2019.0,3.0,pierwotny,414758.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3Shw6.html#aec8f7a44c
91.06,apartamentowiec,4.0,4,2019.0,2.0,pierwotny,537254.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3Shtm.html#aec8f7a44c
64.44,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,413189.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2019-rok-ID3Shq8.html#aec8f7a44c
33.9,apartamentowiec,4.0,1,2019.0,0.0,pierwotny,220350.0,do wykończenia,https://www.otodom.pl/oferta/kawalerka-na-2020-rok-ID3ShJK.html#aec8f7a44c
65.01,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,409563.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3ShNu.html#aec8f7a44c
83.1,apartamentowiec,4.0,3,2019.0,4.0,pierwotny,556770.0,do wykończenia,https://www.otodom.pl/oferta/apartament-na-2019-rok-ID3ShBi.html#aec8f7a44c
47.86,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,301518.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3Si00.html#aec8f7a44c
34.26,apartamentowiec,17.0,1,2021.0,1.0,pierwotny,237421.8,,https://www.otodom.pl/oferta/kawalerka-z-tarasem-nowoczesna-inwestycja-0-ID3SieM.html#aec8f7a44c
85.01,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,518561.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3SioM.html#aec8f7a44c
51.81,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,316041.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3Sixy.html#aec8f7a44c
34.45,apartamentowiec,4.0,1,,0.0,pierwotny,223925.0,do wykończenia,https://www.otodom.pl/oferta/kawalerka-na-2020-rok-ID3SiAQ.html#aec8f7a44c
60.94,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,390016.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3SiFV.html#aec8f7a44c
54.33,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,342279.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3SiA8.html#aec8f7a44c
60.97,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,422583.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-na-2020-rok-ID3SiBu.html#aec8f7a44c
